datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-04-25 00:00:00,1.0000,1.0000,443961.0000,0.0000,0.0000,0.0000,443961.0000,0.0000,0.0000,0.0000
2021-04-26 00:00:00,1.0000,1.0000,443961.0000,0.0000,0.0000,0.0000,443961.0000,0.0000,0.0000,0.0000
2021-04-27 00:00:00,1.0000,1.0000,443961.0000,0.0000,0.0000,0.0000,443961.0000,0.0000,0.0000,0.0000
2021-04-28 00:00:00,1.0000,1.0000,443961.0000,0.0000,0.0000,0.0000,443961.0000,0.0000,0.0000,0.0000
2021-04-29 00:00:00,1.0000,1.0000,443961.0000,0.0000,0.0000,0.0000,443961.0000,0.0000,0.0000,0.0000
2021-04-30 00:00:00,1.0000,1.0000,443961.0000,0.0000,0.0000,0.0000,443961.0000,0.0000,0.0000,0.0000
2021-05-01 00:00:00,1.0000,1.0000,443961.0000,0.0000,0.0000,0.0000,443961.0000,0.0000,0.0000,0.0000
2021-05-02 00:00:00,1.0000,1.0000,443961.0000,0.0000,0.0000,0.0000,443961.0000,0.0000,0.0000,0.0000
2021-05-03 00:00:00,1.0000,1.0000,443961.0000,0.0000,0.0000,0.0000,443961.0000,0.0000,0.0000,0.0000
2021-05-04 00:00:00,1.0030,1.0000,443961.0000,1331.8830,0.0000,1331.8830,445292.8830,0.0030,1331.8830,0.0000
2021-05-05 00:00:00,0.9995,1.0000,443961.0000,-221.9805,0.0000,-221.9805,443739.0195,-0.0005,-1553.8635,0.0000
2021-05-06 00:00:00,1.0030,1.0000,443961.0000,1331.8830,0.0000,1331.8830,445292.8830,0.0030,1553.8635,0.0000
2021-05-07 00:00:00,1.0043,1.0000,443961.0000,1909.0323,0.0000,1909.0323,445870.0323,0.0043,577.1493,0.0000
2021-05-08 00:00:00,1.0051,1.0000,443961.0000,2264.2011,0.0000,2264.2011,446225.2011,0.0051,355.1688,0.0000
2021-05-09 00:00:00,1.0075,1.0000,443961.0000,3329.7075,0.0000,3329.7075,447290.7075,0.0075,1065.5064,0.0000
2021-05-10 00:00:00,1.0077,1.0000,443961.0000,3418.4997,0.0000,3418.4997,447379.4997,0.0077,88.7922,0.0000
2021-05-11 00:00:00,1.0056,1.0000,443961.0000,2486.1816,0.0000,2486.1816,446447.1816,0.0056,-932.3181,0.0000
2021-05-12 00:00:00,1.0074,1.0000,443961.0000,3285.3114,0.0000,3285.3114,447246.3114,0.0074,799.1298,0.0000
2021-05-13 00:00:00,1.0050,1.0000,443961.0000,2219.8050,0.0000,2219.8050,446180.8050,0.0050,-1065.5064,0.0000
