datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-01-01 00:00:00,1.0000,1.0000,28944.4000,0.0000,0.0000,0.0000,28944.4000,0.0000,0.0000,0.0000
2021-01-02 00:00:00,1.0151,1.0000,28944.4000,437.0604,0.0000,437.0604,29381.4604,0.0151,437.0604,0.0000
2021-01-03 00:00:00,1.1122,1.0000,28944.4000,3247.5617,0.0000,3247.5617,32191.9617,0.1122,2810.5012,0.0000
2021-01-04 00:00:00,1.1418,1.0000,28944.4000,4104.3159,0.0000,4104.3159,33048.7159,0.1418,856.7542,0.0000
2021-01-05 00:00:00,1.1019,1.0000,28944.4000,2949.4344,0.0000,2949.4344,31893.8344,0.1019,-1154.8816,0.0000
2021-01-06 00:00:00,1.1802,1.0000,28944.4000,5215.7809,0.0000,5215.7809,34160.1809,0.1802,2266.3465,0.0000
2021-01-07 00:00:00,1.2936,1.0000,28944.4000,8498.0758,0.0000,8498.0758,37442.4758,0.2936,3282.2950,0.0000
2021-01-08 00:00:00,1.4031,1.0000,28944.4000,11667.4876,0.0000,11667.4876,40611.8876,0.4031,3169.4118,0.0000
2021-01-09 00:00:00,1.4522,1.0000,28944.4000,13088.6577,0.0000,13088.6577,42033.0577,0.4522,1421.1700,0.0000
2021-01-10 00:00:00,1.4334,1.0000,28944.4000,12544.5030,0.0000,12544.5030,41488.9030,0.4334,-544.1547,0.0000
2021-01-11 00:00:00,1.3330,1.0000,28944.4000,9638.4852,0.0000,9638.4852,38582.8852,0.3330,-2906.0178,0.0000
2021-01-12 00:00:00,1.1976,1.0000,28944.4000,5719.4134,0.0000,5719.4134,34663.8134,0.1976,-3919.0718,0.0000
2021-01-13 00:00:00,1.1241,1.0000,28944.4000,3592.0000,0.0000,3592.0000,32536.4000,0.1241,-2127.4134,0.0000
2021-01-14 00:00:00,1.2990,1.0000,28944.4000,8654.3756,0.0000,8654.3756,37598.7756,0.2990,5062.3756,0.0000
2021-01-15 00:00:00,1.3909,1.0000,28944.4000,11314.3660,0.0000,11314.3660,40258.7660,0.3909,2659.9904,0.0000
2021-01-16 00:00:00,1.2559,1.0000,28944.4000,7406.8720,0.0000,7406.8720,36351.2720,0.2559,-3907.4940,0.0000
2021-01-17 00:00:00,1.2148,1.0000,28944.4000,6217.2571,0.0000,6217.2571,35161.6571,0.2148,-1189.6148,0.0000
2021-01-18 00:00:00,1.2045,1.0000,28944.4000,5919.1298,0.0000,5919.1298,34863.5298,0.2045,-298.1273,0.0000
2021-01-19 00:00:00,1.2267,1.0000,28944.4000,6561.6955,0.0000,6561.6955,35506.0955,0.2267,642.5657,0.0000
2021-01-20 00:00:00,1.2077,1.0000,28944.4000,6011.7519,0.0000,6011.7519,34956.1519,0.2077,-549.9436,0.0000
2021-01-21 00:00:00,1.1978,1.0000,28944.4000,5725.2023,0.0000,5725.2023,34669.6023,0.1978,-286.5496,0.0000
2021-01-22 00:00:00,1.0926,1.0000,28944.4000,2680.2514,0.0000,2680.2514,31624.6514,0.0926,-3044.9509,0.0000
