datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-03-11 00:00:00,1.6873,1.6873,29633.0000,0.0000,0.0000,0.0000,49999.7609,0.0000,0.0000,0.0000
2021-03-12 00:00:00,1.7719,1.6873,29633.0000,2506.9518,0.0000,2506.9518,52506.7127,0.0501,2506.9518,1002.7807
2021-03-13 00:00:00,1.7436,1.6873,29633.0000,1668.3379,0.0000,1668.3379,51668.0988,0.0334,-838.6139,667.3352
2021-03-14 00:00:00,1.9288,1.6873,29633.0000,7156.3695,0.0000,7156.3695,57156.1304,0.1431,5488.0316,2862.5478
2021-03-15 00:00:00,1.8165,1.6873,29633.0000,3828.5836,0.0000,3828.5836,53828.3445,0.0766,-3327.7859,1531.4334
2021-03-16 00:00:00,1.6448,1.6873,29633.0000,-1259.4025,0.0000,-1259.4025,48740.3584,-0.0252,-5087.9861,0.0000
2021-03-17 00:00:00,1.7121,1.6873,29633.0000,734.8984,0.0000,734.8984,50734.6593,0.0147,1994.3009,293.9594
2021-03-18 00:00:00,1.8180,1.6873,29633.0000,3873.0331,0.0000,3873.0331,53872.7940,0.0775,3138.1347,1549.2132
2021-03-19 00:00:00,1.7427,1.6873,29633.0000,1641.6682,0.0000,1641.6682,51641.4291,0.0328,-2231.3649,656.6673
2021-03-20 00:00:00,1.7659,1.6873,29633.0000,2329.1538,0.0000,2329.1538,52328.9147,0.0466,687.4856,931.6615
2021-03-21 00:00:00,1.7689,1.6873,29633.0000,2418.0528,0.0000,2418.0528,52417.8137,0.0484,88.8990,967.2211
2021-03-22 00:00:00,1.7255,1.6873,29633.0000,1131.9806,0.0000,1131.9806,51131.7415,0.0226,-1286.0722,452.7922
2021-03-23 00:00:00,1.6382,1.6873,29633.0000,-1454.9803,0.0000,-1454.9803,48544.7806,-0.0291,-2586.9609,0.0000
2021-03-24 00:00:00,1.6448,1.6873,29633.0000,-1259.4025,0.0000,-1259.4025,48740.3584,-0.0252,195.5778,0.0000
2021-03-25 00:00:00,1.5970,1.6873,29633.0000,-2675.8599,0.0000,-2675.8599,47323.9010,-0.0535,-1416.4574,0.0000
2021-03-26 00:00:00,1.5763,1.6873,29633.0000,-3289.2630,0.0000,-3289.2630,46710.4979,-0.0658,-613.4031,0.0000
2021-03-27 00:00:00,1.6511,1.6873,29633.0000,-1072.7146,0.0000,-1072.7146,48927.0463,-0.0215,2216.5484,0.0000
2021-03-28 00:00:00,1.6663,1.6873,29633.0000,-622.2930,0.0000,-622.2930,49377.4679,-0.0124,450.4216,0.0000
2021-03-29 00:00:00,1.6620,1.6873,29633.0000,-749.7149,0.0000,-749.7149,49250.0460,-0.0150,-127.4219,0.0000
