datetime,pps,avg_price,shares,unrealized_pnl,realized_pnl,total_pnl,market_value,pnl_rate,daily_pnl,dividend_pnl
2021-02-24 00:00:00,1.6434,1.6434,6084.9000,0.0000,0.0000,0.0000,9999.9247,0.0000,0.0000,0.0000
2021-02-25 00:00:00,1.6771,1.6434,6084.9000,205.0611,0.0000,205.0611,10204.9858,0.0205,205.0611,82.0245
2021-02-26 00:00:00,1.5583,1.6434,6084.9000,-517.8250,0.0000,-517.8250,9482.0997,-0.0518,-722.8861,0.0000
2021-02-27 00:00:00,1.5346,1.6434,6084.9000,-662.0371,0.0000,-662.0371,9337.8875,-0.0662,-144.2121,0.0000
2021-02-28 00:00:00,1.5303,1.6434,6084.9000,-688.2022,0.0000,-688.2022,9311.7225,-0.0688,-26.1651,0.0000
2021-03-01 00:00:00,1.5065,1.6434,6084.9000,-833.0228,0.0000,-833.0228,9166.9018,-0.0833,-144.8206,0.0000
2021-03-02 00:00:00,1.6098,1.6434,6084.9000,-204.4526,0.0000,-204.4526,9795.4720,-0.0204,628.5702,0.0000
2021-03-03 00:00:00,1.5844,1.6434,6084.9000,-359.0091,0.0000,-359.0091,9640.9156,-0.0359,-154.5565,0.0000
2021-03-04 00:00:00,1.6247,1.6434,6084.9000,-113.7876,0.0000,-113.7876,9886.1370,-0.0114,245.2215,0.0000
2021-03-05 00:00:00,1.5846,1.6434,6084.9000,-357.7921,0.0000,-357.7921,9642.1325,-0.0358,-244.0045,0.0000
2021-03-06 00:00:00,1.5914,1.6434,6084.9000,-316.4148,0.0000,-316.4148,9683.5099,-0.0316,41.3773,0.0000
2021-03-07 00:00:00,1.5942,1.6434,6084.9000,-299.3771,0.0000,-299.3771,9700.5476,-0.0299,17.0377,0.0000
2021-03-08 00:00:00,1.6258,1.6434,6084.9000,-107.0942,0.0000,-107.0942,9892.8304,-0.0107,192.2828,0.0000
2021-03-09 00:00:00,1.6443,1.6434,6084.9000,5.4764,0.0000,5.4764,10005.4011,0.0005,112.5707,2.1906
2021-03-10 00:00:00,1.6751,1.6434,6084.9000,192.8913,0.0000,192.8913,10192.8160,0.0193,187.4149,77.1565
2021-03-11 00:00:00,1.6873,1.6434,6084.9000,267.1271,0.0000,267.1271,10267.0518,0.0267,74.2358,106.8508
2021-03-12 00:00:00,1.7719,1.6434,6084.9000,781.9097,0.0000,781.9097,10781.8343,0.0782,514.7825,312.7639
2021-03-13 00:00:00,1.7436,1.6434,6084.9000,609.7070,0.0000,609.7070,10609.6316,0.0610,-172.2027,243.8828
2021-03-14 00:00:00,1.9288,1.6434,6084.9000,1736.6305,0.0000,1736.6305,11736.5551,0.1737,1126.9235,694.6522
2021-03-15 00:00:00,1.8165,1.6434,6084.9000,1053.2962,0.0000,1053.2962,11053.2208,0.1053,-683.3343,421.3185
2021-03-16 00:00:00,1.6448,1.6434,6084.9000,8.5189,0.0000,8.5189,10008.4435,0.0009,-1044.7773,3.4075
2021-03-17 00:00:00,1.7121,1.6434,6084.9000,418.0326,0.0000,418.0326,10417.9573,0.0418,409.5138,167.2131
2021-03-18 00:00:00,1.8180,1.6434,6084.9000,1062.4235,0.0000,1062.4235,11062.3482,0.1062,644.3909,424.9694
2021-03-19 00:00:00,1.7427,1.6434,6084.9000,604.2306,0.0000,604.2306,10604.1552,0.0604,-458.1930,241.6922
2021-03-20 00:00:00,1.7659,1.6434,6084.9000,745.4003,0.0000,745.4003,10745.3249,0.0745,141.1697,298.1601
2021-03-21 00:00:00,1.7689,1.6434,6084.9000,763.6549,0.0000,763.6549,10763.5796,0.0764,18.2547,305.4620
2021-03-22 00:00:00,1.7255,1.6434,6084.9000,499.5703,0.0000,499.5703,10499.4950,0.0500,-264.0847,199.8281
2021-03-23 00:00:00,1.6382,1.6434,6084.9000,-31.6415,0.0000,-31.6415,9968.2832,-0.0032,-531.2118,0.0000
2021-03-24 00:00:00,1.6448,1.6434,6084.9000,8.5189,0.0000,8.5189,10008.4435,0.0009,40.1603,3.4075
2021-03-25 00:00:00,1.5970,1.6434,6084.9000,-282.3394,0.0000,-282.3394,9717.5853,-0.0282,-290.8582,0.0000
2021-03-26 00:00:00,1.5763,1.6434,6084.9000,-408.2968,0.0000,-408.2968,9591.6279,-0.0408,-125.9574,0.0000
2021-03-27 00:00:00,1.6511,1.6434,6084.9000,46.8537,0.0000,46.8537,10046.7784,0.0047,455.1505,18.7415
2021-03-28 00:00:00,1.6663,1.6434,6084.9000,139.3442,0.0000,139.3442,10139.2689,0.0139,92.4905,55.7377
2021-03-29 00:00:00,1.6620,1.6434,6084.9000,113.1791,0.0000,113.1791,10113.1038,0.0113,-26.1651,45.2717
2021-03-30 00:00:00,1.6940,1.6434,6084.9000,307.8959,0.0000,307.8959,10307.8206,0.0308,194.7168,123.1584
